threshold,segment,rows,trades,coverage,trade_precision,avg_r,total_r,profit_factor,max_drawdown_r,buy_precision,sell_precision,macro_f1,prediction_distribution,target_distribution,confusion_matrix,low_sample
0.60,2023-10,4901,94,0.01918,0.946809,1.840426,173.0,35.6,3.0,1.0,0.926471,0.319871,"{""DO_NOTHING"": 4807, ""ENTER_BUY"": 26, ""ENTER_SELL"": 68}","{""DO_NOTHING"": 3061, ""ENTER_BUY"": 917, ""ENTER_SELL"": 923}","{""DO_NOTHING"": {""DO_NOTHING"": 3058, ""ENTER_BUY"": 0, ""ENTER_SELL"": 3}, ""ENTER_BUY"": {""DO_NOTHING"": 889, ""ENTER_BUY"": 26, ""ENTER_SELL"": 2}, ""ENTER_SELL"": {""DO_NOTHING"": 860, ""ENTER_BUY"": 0, ""ENTER_SELL"": 63}}",True
0.60,2023-11,5176,179,0.034583,0.759777,1.573631,281.68,15.825263,4.0,0.80292,0.619048,0.350046,"{""DO_NOTHING"": 4997, ""ENTER_BUY"": 137, ""ENTER_SELL"": 42}","{""DO_NOTHING"": 3386, ""ENTER_BUY"": 1040, ""ENTER_SELL"": 750}","{""DO_NOTHING"": {""DO_NOTHING"": 3343, ""ENTER_BUY"": 27, ""ENTER_SELL"": 16}, ""ENTER_BUY"": {""DO_NOTHING"": 930, ""ENTER_BUY"": 110, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 724, ""ENTER_BUY"": 0, ""ENTER_SELL"": 26}}",False
0.60,2023-12,4852,189,0.038953,0.904762,1.732698,327.48,21.289963,9.0,0.87234,1.0,0.375306,"{""DO_NOTHING"": 4663, ""ENTER_BUY"": 141, ""ENTER_SELL"": 48}","{""DO_NOTHING"": 3064, ""ENTER_BUY"": 912, ""ENTER_SELL"": 876}","{""DO_NOTHING"": {""DO_NOTHING"": 3046, ""ENTER_BUY"": 18, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 789, ""ENTER_BUY"": 123, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 828, ""ENTER_BUY"": 0, ""ENTER_SELL"": 48}}",False
0.60,2024-01,4900,0,0.0,,,,,0.0,,,0.264467,"{""DO_NOTHING"": 4900}","{""DO_NOTHING"": 3222, ""ENTER_BUY"": 711, ""ENTER_SELL"": 967}","{""DO_NOTHING"": {""DO_NOTHING"": 3222, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 711, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 967, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,2024-02,4900,24,0.004898,0.958333,1.875,45.0,46.0,1.0,0.958333,,0.309387,"{""DO_NOTHING"": 4876, ""ENTER_BUY"": 24}","{""DO_NOTHING"": 3681, ""ENTER_BUY"": 652, ""ENTER_SELL"": 567}","{""DO_NOTHING"": {""DO_NOTHING"": 3680, ""ENTER_BUY"": 1, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 629, ""ENTER_BUY"": 23, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 567, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,2024-03,4857,0,0.0,,,,,0.0,,,0.288837,"{""DO_NOTHING"": 4857}","{""DO_NOTHING"": 3713, ""ENTER_BUY"": 475, ""ENTER_SELL"": 669}","{""DO_NOTHING"": {""DO_NOTHING"": 3713, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 475, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 669, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,2024-04,4901,2,0.000408,0.5,0.5,1.0,2.0,1.0,0.5,,0.274841,"{""DO_NOTHING"": 4899, ""ENTER_BUY"": 2}","{""DO_NOTHING"": 3419, ""ENTER_BUY"": 741, ""ENTER_SELL"": 741}","{""DO_NOTHING"": {""DO_NOTHING"": 3418, ""ENTER_BUY"": 1, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 740, ""ENTER_BUY"": 1, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 741, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,2024-05,5476,9,0.001644,0.111111,-0.666667,-6.0,0.25,7.0,0.111111,,0.294365,"{""DO_NOTHING"": 5467, ""ENTER_BUY"": 9}","{""DO_NOTHING"": 4306, ""ENTER_BUY"": 677, ""ENTER_SELL"": 493}","{""DO_NOTHING"": {""DO_NOTHING"": 4301, ""ENTER_BUY"": 5, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 676, ""ENTER_BUY"": 1, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 490, ""ENTER_BUY"": 3, ""ENTER_SELL"": 0}}",True
0.60,2024-06,4612,6,0.001301,0.0,-0.928333,-5.57,0.0,5.57,0.0,,0.282667,"{""DO_NOTHING"": 4606, ""ENTER_BUY"": 6}","{""DO_NOTHING"": 3394, ""ENTER_BUY"": 492, ""ENTER_SELL"": 726}","{""DO_NOTHING"": {""DO_NOTHING"": 3392, ""ENTER_BUY"": 2, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 492, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 722, ""ENTER_BUY"": 4, ""ENTER_SELL"": 0}}",True
0.60,2024-07,5000,14,0.0028,0.285714,-0.142857,-2.0,0.8,7.0,0.285714,,0.312437,"{""DO_NOTHING"": 4986, ""ENTER_BUY"": 14}","{""DO_NOTHING"": 4219, ""ENTER_BUY"": 358, ""ENTER_SELL"": 423}","{""DO_NOTHING"": {""DO_NOTHING"": 4215, ""ENTER_BUY"": 4, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 354, ""ENTER_BUY"": 4, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 417, ""ENTER_BUY"": 6, ""ENTER_SELL"": 0}}",True
0.60,2024-08,5188,0,0.0,,,,,0.0,,,0.276826,"{""DO_NOTHING"": 5188}","{""DO_NOTHING"": 3684, ""ENTER_BUY"": 801, ""ENTER_SELL"": 703}","{""DO_NOTHING"": {""DO_NOTHING"": 3684, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 801, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 703, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,2024-09,4613,0,0.0,,,,,0.0,,,0.274205,"{""DO_NOTHING"": 4613}","{""DO_NOTHING"": 3223, ""ENTER_BUY"": 785, ""ENTER_SELL"": 605}","{""DO_NOTHING"": {""DO_NOTHING"": 3223, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 785, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 605, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}}",True
0.60,2024-10,5476,28,0.005113,0.5,0.630357,17.65,2.470833,9.0,0.0,0.538462,0.300687,"{""DO_NOTHING"": 5448, ""ENTER_BUY"": 2, ""ENTER_SELL"": 26}","{""DO_NOTHING"": 4215, ""ENTER_BUY"": 427, ""ENTER_SELL"": 834}","{""DO_NOTHING"": {""DO_NOTHING"": 4201, ""ENTER_BUY"": 2, ""ENTER_SELL"": 12}, ""ENTER_BUY"": {""DO_NOTHING"": 427, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 820, ""ENTER_BUY"": 0, ""ENTER_SELL"": 14}}",True
0.60,2024-11,4888,15,0.003069,0.533333,0.758667,11.38,2.896667,6.0,0.533333,,0.236886,"{""DO_NOTHING"": 4873, ""ENTER_BUY"": 15}","{""DO_NOTHING"": 2613, ""ENTER_BUY"": 1115, ""ENTER_SELL"": 1160}","{""DO_NOTHING"": {""DO_NOTHING"": 2607, ""ENTER_BUY"": 6, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 1107, ""ENTER_BUY"": 8, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 1159, ""ENTER_BUY"": 1, ""ENTER_SELL"": 0}}",True
0.60,2024-12,4567,24,0.005255,0.083333,-0.657917,-15.79,0.214428,15.79,0.095238,0.0,0.252247,"{""DO_NOTHING"": 4543, ""ENTER_BUY"": 21, ""ENTER_SELL"": 3}","{""DO_NOTHING"": 2761, ""ENTER_BUY"": 914, ""ENTER_SELL"": 892}","{""DO_NOTHING"": {""DO_NOTHING"": 2748, ""ENTER_BUY"": 13, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 909, ""ENTER_BUY"": 2, ""ENTER_SELL"": 3}, ""ENTER_SELL"": {""DO_NOTHING"": 886, ""ENTER_BUY"": 6, ""ENTER_SELL"": 0}}",True
